url	download_complete
www.ics.uci.edu/~dsm/publications.html	complete
www.ics.uci.edu/~thornton/ics184/CourseReference.html	complete
keys.ics.uci.edu	complete
fano.ics.uci.edu/cites/Organization/IBM-Japan-Tokyo-Research-Lab.html	complete
isg.ics.uci.edu/people.xml	complete
fano.ics.uci.edu/cites/Organization/Fox-Chase-Cancer-Ctr-Research-Computing-Services.html	complete
fano.ics.uci.edu/cites/Author/C-K-Wong.html	complete
fano.ics.uci.edu/cites/Author/Stanisaw-Pawe-Radziszowski.html	complete
fano.ics.uci.edu/cites/Publication/BajCoyLin-CMAME-99.html	complete
www.ics.uci.edu/~goodrich/contact.html	complete
www.ics.uci.edu/~thornton/inf45/LabManual/PicturesOfYou	incomplete
mhcid.ics.uci.edu/people/mentors	complete
futurehealth.ics.uci.edu/people	complete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/missaque.htm	complete
www.ics.uci.edu/%7Emagda/Projects/ghana.html	complete
www.ics.uci.edu/~frost	complete
www.ics.uci.edu/~lab/proj_ics	complete
fano.ics.uci.edu/cites/Organization/Univ-of-New-Mexico-Dept-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Organization/Univ-Libre-de-Bruxelles-Inst-de-Recherches-Interdisciplinaires-et-de-Developpements-en-Intelligence-Artificielle-(IRIDIA).html	complete
fano.ics.uci.edu/cites/Author/Steve-Maddock.html	complete
www.ics.uci.edu/~dsm/dyn/release/api/proxy_8h.html	complete
fano.ics.uci.edu/cites/Location/Proc-35th-Mtg-Assoc-for-Computational-Linguistics.html	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Amsterdam-Dept-of-Computer-Science.html	complete
www.ics.uci.edu/~wics/NCWIT_Blurb.html	complete
www.ics.uci.edu/~arcadia/consortium.html	complete
computableplant.ics.uci.edu/research.html	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Victoria-Computer-Science-Dept.html	complete
mailman.ics.uci.edu/mailman/listinfo/asterixresearch	complete
fano.ics.uci.edu/cites/Author/Lyuba-Alboul.html	complete
fano.ics.uci.edu/cites/Author/Chih-Jeng-Kenneth-Tan.html	complete
fano.ics.uci.edu/cites/Document/An-algorithmic-study-of-manufacturing-paperclips-and-other-folded-structures.html	complete
fano.ics.uci.edu/cites/Publication/Geo-IMR-99.html	complete
fano.ics.uci.edu/cites/Document/One-strike-against-the-min-max-degree-triangulation-problem-.html	complete
www.ics.uci.edu/~dan/genealogy/Miller/spira/elyakim.htm	complete
www.ics.uci.edu/~pattis/ICS-33/lectures/unittest.txt	complete
fano.ics.uci.edu/cites/Location/Proc-IEEEIFIP-8th-Int-Symp-Integrated-Network-Management-(IM-2003).html	incomplete
www.ics.uci.edu/~eppstein/junkyard/maxmin-angle.html	complete
fano.ics.uci.edu/cites/Publication/KolFer-VC-01.html	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch13/CowAbortionWinBUGScode.odc	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Otago-Dept-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Location/Proc-1st-Int-Conf-Computing-+-Combinatorics-(COCOON-1995).html	complete
ngs.ics.uci.edu/about-ramesh/events	complete
www.ics.uci.edu/ugrad/QA_After_Graduation.php	complete
fano.ics.uci.edu/cites/Publication/KurPueGag-ICOCN-02.html	complete
ugradforms.ics.uci.edu	complete
fano.ics.uci.edu/cites/Document/Alpha-shapes-and-flow-shapes-are-homotopy-equivalent.html	complete
fano.ics.uci.edu/cites/Document/Surface-reconstruction-using-umbrella-filters.html	complete
fano.ics.uci.edu/cites/Author/Alejandro-Lopez-Ortiz.html	complete
fano.ics.uci.edu/cites/Document/Visualizing-Terrain-Models-from-Contours-Plausible-Ridge-Valley-and-Slope-Estimation.html	complete
fano.ics.uci.edu/cites/Author/Christopher-M-Gold.html	complete
fano.ics.uci.edu/cites/Publication/AurKle-TR-00.html	complete
www.ics.uci.edu/~bvegetab	complete
www.ics.uci.edu/~eppstein/junkyard/segsplit.html	complete
www.ics.uci.edu/~schark	complete
fano.ics.uci.edu/cites/Organization/Hewlett-Packard-Laboratory-Storage-Systems-Program.html	complete
fano.ics.uci.edu/cites/Publication/Che-SCG-97.html	complete
fano.ics.uci.edu/cites/Organization/New-Jersey-Inst-of-Technology-Dept-of-Electrical-and-Computer-Engineering.html	complete
fano.ics.uci.edu/cites/Document/Routing-and-wavelength-assignment-of-scheduled-lightpath-demands-in-a-WDM-optical-transport-network.html	complete
fano.ics.uci.edu/cites/Author/Nodari-Sitchinava.html	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Jyvaeskylae-Dept-of-Mathematical-Information-Technology.html	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Pittsburgh-Dept-of-Mathematics.html	complete
www.ics.uci.edu/~eppstein/junkyard/prism-chain.html	complete
fano.ics.uci.edu/cites/Author/Anastasios-Sidiropoulos.html	complete
fano.ics.uci.edu/cites/Organization/Ecole-Norm-Sup-de-Lyon-LIP.html	complete
fano.ics.uci.edu/cites/Publication/LeeYan-IEEE-96.html	complete
www.ics.uci.edu/community/scholarships	complete
mailman.ics.uci.edu/mailman/private/quasar-l	complete
www-db.ics.uci.edu/pages/research/index.shtml	complete
mailman.ics.uci.edu/mailman/listinfo/cmpro	complete
fano.ics.uci.edu/cites/Document/Improved-algorithms-for-point-placement.html	complete
www.ics.uci.edu/~goodrich/teach/ics160e	complete
fano.ics.uci.edu/cites/Organization/Eidgenoessische-Technische-Hochschule-Zuerich-Inst-fuer-Theoretische-Informatik.html	complete
fano.ics.uci.edu/cites/Organization/Technische-Univ-Wien-Fak-fuer-Elektrotechnik.html	complete
www.ics.uci.edu/~stasio/winter06/Lectures/Lec7code	complete
www.ics.uci.edu/~eppstein/gina/textile.html	complete
www.ics.uci.edu/~dan/genealogy/Miller/javascrp/ssn.htm	complete
fano.ics.uci.edu/cites/Document/A-statistical-method-for-analyzing-the-relative-location-of-points-in-a-bounded-region.html	complete
www.ics.uci.edu/pub/chiron	complete
vision.ics.uci.edu/papers/FowlkesBCM_PAMI_2004	complete
www.ics.uci.edu/~pazzani/Slides/MLC94/tsld019.htm	complete
fano.ics.uci.edu/cites/Author/Vladimir-Danik.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-California-Davis-Dept-of-Civil-and-Environmental-Engineering.html	complete
www.ics.uci.edu/~eppstein/pubs/p-avgdynopt.html	complete
fano.ics.uci.edu/cites/Organization/Tel-Aviv-Univ.html	complete
www.ics.uci.edu/~dan/genealogy/Miller/yuska.htm	complete
www.ics.uci.edu/~amyvoida/Site/News_%26_Updates/News_%26_Updates.html	complete
cert.ics.uci.edu/motivation.html	complete
fano.ics.uci.edu/cites/Document/Hinged-dissection-of-polygons-is-hard.html	complete
www.ics.uci.edu/~pattis/common/handouts/bugs.html	complete
mailman.ics.uci.edu/mailman/admin/ictd	complete
www.ics.uci.edu/~dan/genealogy/Miller/frm/fyochevf.htm	complete
fano.ics.uci.edu/cites/Author/D-W-Rhind.html	complete
www.ics.uci.edu/~stasio/winter06/lab_intro.html	complete
fano.ics.uci.edu/cites/Publication/deM-CSCC-99.html	incomplete
www.ics.uci.edu/~standish	complete
fano.ics.uci.edu/cites/Location/Proc-1st-Worksh-Variational-and-Level-Set-Methods-in-Computer-Vision-(VLSM01).html	complete
fano.ics.uci.edu/cites/Document/Segmentation-problems.html	complete
fano.ics.uci.edu/cites/Organization/American-Scientist.html	complete
fano.ics.uci.edu/cites/Author/M-F-Goodchild.html	complete
fano.ics.uci.edu/cites/Document/Finding-a-covering-triangulation-whose-maximum-angle-is-provably-small.html	complete
emj.ics.uci.edu/research-opportunities	complete
fano.ics.uci.edu/cites/Document/Minimax-parametric-optimization-problems-and-multi-dimensional-parametric-searching.html	complete
www.ics.uci.edu/~eppstein/numth/nim-shar.txt.Z	complete
fano.ics.uci.edu/cites/Publication/DemDem-Ori-02.html	complete
fano.ics.uci.edu/cites/Location/Computer-Methods-in-Applied-Mechanics-and-Engineering.html	complete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/etka.htm	incomplete
mapgrid.ics.uci.edu/"	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Tampere-Dept-of-Computer-Sciences.html	complete
fano.ics.uci.edu/cites/Organization/Akamai-Technologies-Inc.html	complete
www.ics.uci.edu/~zhaoxia	incomplete
www.ics.uci.edu/~stasio/winter06/lab5/lab5.html	complete
fano.ics.uci.edu/cites/Location/Nucleic-Acids-Research.html	complete
mailman.ics.uci.edu/mailman/listinfo/hana-culture	complete
fano.ics.uci.edu/cites/Author/Hristo-N-Djidjev.html	complete
fano.ics.uci.edu/cites/Author/Jun-Yang.html	complete
fano.ics.uci.edu/cites/Author/Josue-Kuri.html	complete
mailman.ics.uci.edu/mailman/admin/hana-soc-reviewers	complete
fano.ics.uci.edu/cites/Organization/McGill-Univ-School-of-Computer-Science.html	complete
www.ics.uci.edu/~eppstein/gina/gina.rss	complete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/cooper.htm	complete
www.ics.uci.edu/~goodrich/teach/ics247/notes	complete
www.ics.uci.edu/~minhaenl/web_data/impl?C=M;O=D	complete
www.ics.uci.edu/~goodrich/teach/geom/notes	complete
www.ics.uci.edu/~minhaenl/web_data/impl?C=M;O=A	complete
fano.ics.uci.edu/cites/Publication/Ver-PhD-96.html	complete
www.ics.uci.edu/~thornton/inf102/CodeExamples	complete
swiki.ics.uci.edu/doku.php/projects:maint-spring-2018	complete
www.ics.uci.edu/~pazzani/CogSci95.html	complete
fano.ics.uci.edu/cites/Author/Paul-Louis-George.html	complete
www.ics.uci.edu/~dan/genealogy/Miller/resource/stropkov.htm	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/189.html	complete
fano.ics.uci.edu/cites/Publication/EppGalGia-Seq-90.html	complete
fano.ics.uci.edu/cites/Location/Proc-4th-Symp-Discrete-Algorithms.html	complete
fano.ics.uci.edu/cites/Document/Hinged-Dissections-Swinging-+-Twisting.html	complete
fano.ics.uci.edu/cites/Organization/Deutsche-Telekom-AG-Fachhochschule-Leipzig.html	complete
fano.ics.uci.edu/cites/Document/Hinged-dissection-of-polypolyhedra.html	complete
www.ics.uci.edu/~minhaenl/web_data/pdfs?C=D;O=A	complete
fano.ics.uci.edu/cites/Author/Monika-Jaeger.html	complete
www.ics.uci.edu/~lab/policies/labguidelines.php	complete
mhcid.ics.uci.edu/people/mhcid-current-students	complete
www.ics.uci.edu/prospective/en/admissions/transfer	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Ittai-Mann-March2018.php	complete
www.ics.uci.edu/employment/employ_research.php	complete
fano.ics.uci.edu/cites/Organization/Technische-Univ-Muenchen-Inst-fuer-Informatik.html	complete
mailman.ics.uci.edu/mailman/listinfo/ms.softeng	complete
fano.ics.uci.edu/cites/Publication/Gie-SCG-99.html	complete
www.ics.uci.edu/~ics143	complete
fano.ics.uci.edu/cites/Author/Mark-Moll.html	complete
fano.ics.uci.edu/cites/Author/Vincent-Bouchitte.html	complete
fano.ics.uci.edu/cites/Publication/Cha-FOCS-03.html	complete
fano.ics.uci.edu/cites/Author/Tim-Teitelbaum.html	complete
swiki.ics.uci.edu/doku.php/projects:maint-spring-2018?do=index	complete
www.ics.uci.edu/~stasio/winter06/Lectures/Lec7code/ComparableExample?C=M;O=A	complete
fano.ics.uci.edu/cites/Author/Xuemin-Lin.html	complete
www.ics.uci.edu/%7Egoodrich	complete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/kandel.htm	complete
fano.ics.uci.edu/cites/Document/Quadrilateral-Mesh-Generation-in-Computer-Aided-Design.html	complete
www.ics.uci.edu/~wjohnson/BIDA/Ch5/SampleSizeProportions.txt	incomplete
fano.ics.uci.edu/cites/Document/Data-structures-for-topological-and-geometric-operations-on-networks.html	complete
fano.ics.uci.edu/cites/Author/Prasad-Ram.html	complete
www.ics.uci.edu/~dsm/dyn/release/api/files.html	complete
fano.ics.uci.edu/cites/Location/Proc-23rd-Symp-Computational-Geometry.html	complete
mailman.ics.uci.edu/mailman/admin/cs-all	complete
fano.ics.uci.edu/cites/Publication/Epp-TR-95-11.html	complete
fano.ics.uci.edu/cites/Publication/BerEppGil-JCSS-94.html	complete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/ancestry.htm	complete
fano.ics.uci.edu/cites/Publication/BerEpp-SCG-91.html	complete
fano.ics.uci.edu/cites/Organization/Univ-de-Montreal-Dept-of-Computer-Science-and-Operations-Research.html	complete
www.ics.uci.edu/~sudderth/bnpCVPR12/materials.html	incomplete
fano.ics.uci.edu/cites/Author/Mujtaba-R-Ghouse.html	complete
fano.ics.uci.edu/cites/Publication/PacAga-95.html	complete
fano.ics.uci.edu/cites/Document/Computing-topological-adjacency-relations-between-iso-contours.html	complete
mailman.ics.uci.edu/mailman/private/cert-students	complete
fano.ics.uci.edu/cites/Author/Leif-P-Kobbelt.html	complete
fano.ics.uci.edu/cites/Publication/Pel-HDCG-97.html	complete
fano.ics.uci.edu/cites/Author/D-Eu.html	complete
www.ics.uci.edu/Arcadia/Aflex-Ayacc/aflex-ayacc.html	complete
fano.ics.uci.edu/cites/Organization/Eidgenoessische-Technische-Hochschule-Zuerich-Dept-of-Materials.html	complete
www.ics.uci.edu/grad/forms/index	complete
fano.ics.uci.edu/cites/Author/David-Heath.html	complete
fano.ics.uci.edu/cites/Organization/Univ-of-New-Brunswick-Faculty-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Document/On-line-and-dynamic-algorithms-for-shortest-path-problems.html	incomplete
www.ics.uci.edu/~pattis/ICS-33/lectures/overview/index.html	complete
fano.ics.uci.edu/cites/Location/Proc-3rd-ECPD-Int-Conf-Advanced-Robots-Intel-Automation-and-Active-Systems.html	complete
www.ics.uci.edu/~pazzani/Slides/MLC94/sld020.htm	complete
vision.ics.uci.edu/papers/RamananFB_PAMI_2006	complete
www.ics.uci.edu/~sjordan/courses/cs132/slides/PS2.html	complete
www.ics.uci.edu/~eward	complete
fano.ics.uci.edu/cites/Location/Proc-Worksh-Advances-in-Data-Structures.html	complete
mailman.ics.uci.edu/mailman/listinfo/hobbes	complete
mailman.ics.uci.edu/mailman/listinfo/statsphd	complete
mailman.ics.uci.edu/mailman/listinfo/cslecturers	complete
www.ics.uci.edu/~thornton/ics65/ProjectGuide/SubmittingProjects.html	incomplete
www.ics.uci.edu/~wjohnson/BIDA/Ch9/DiasorinANOVAModel.txt	incomplete
fano.ics.uci.edu/cites/Organization/Mentor-Graphics.html	incomplete
fano.ics.uci.edu/cites/Publication/Alo-MS-01.html	incomplete
www.ics.uci.edu/prospective/en	complete
www.ics.uci.edu/%7elab/students/unixfiles.php	complete
fano.ics.uci.edu/cites/Document/The-construction-of-Huffman-codes-is-a-submodular-(convex)-optimization-problem-over-a-lattice-of-binary-trees.html	complete
fano.ics.uci.edu/cites/Author/Siu-Wing-Cheng.html	incomplete
fano.ics.uci.edu/cites/Document/Implementation-and-experimental-evaluation-of-graph-connectivity-algorithms-using-LEDA.html	incomplete
fano.ics.uci.edu/cites/Organization/Tel-Aviv-Academic-College.html	incomplete
www.ics.uci.edu/~wjohnson/BIDA/Ch6/Ch6WinBUGScode.odc	incomplete
fano.ics.uci.edu/cites/Location/Proc-6th-Int-Conf-Computer-Graphics-+-Visualization.html	incomplete
www.ics.uci.edu/~babaks/publication.html	incomplete
www.ics.uci.edu/~goodrich/teach/cs167/hw/hw6.html	complete
www.ics.uci.edu/~taow4	incomplete
fano.ics.uci.edu/cites/Organization/Princeton-Univ-Dept-of-Mechanical-and-Aerospace-Engineering.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-New-Mexico-Dept-of-Electrical-+-Computer-Engineering.html	incomplete
www.ics.uci.edu/~wjohnson/BIDA/Ch11/GrilleDefectsData.txt	incomplete
www.ics.uci.edu/~dillenco/pubs/noncomplex.html	incomplete
fano.ics.uci.edu/cites/Author/Giovanni-Pighizzini.html	incomplete
fano.ics.uci.edu/cites/Publication/CheDey-SODA-02.html	complete
fano.ics.uci.edu/cites/Document/Fully-Dynamic-Graph-Algorithms-and-their-Data-Structures.html	complete
fano.ics.uci.edu/cites/Publication/FunMeh-SCG-00.html	incomplete
fano.ics.uci.edu/cites/Organization/NASA-Langley-Research-Ctr.html	complete
www.ics.uci.edu/~pazzani/CognitiveKDD.html	incomplete
fano.ics.uci.edu/cites/Publication/Cha-SODA-97.html	incomplete
www.ics.uci.edu/~eppstein/gina/medial.html	incomplete
www.ics.uci.edu/~wjohnson/BIDA/Ch1/ArmadilloDataOneSample.txt	incomplete
swiki.ics.uci.edu/doku.php/announce:announce?do=media&ns=announce	complete
fano.ics.uci.edu/cites/Document/Lower-bounds-for-dynamic-connectivity.html	incomplete
www.ics.uci.edu/prospective/en/degrees/data-science	complete
www.ics.uci.edu/~stasio/winter06/Homeworks/hw3.txt	complete
fano.ics.uci.edu/cites/Author/Giuseppe-Cattaneo.html	incomplete
fano.ics.uci.edu/cites/Location/Computer-Commun.html	incomplete
www.ics.uci.edu/~goodrich/teach/geom/hw/hw5.html	incomplete
computableplant.ics.uci.edu/sw/segtrack/index.html	complete
fano.ics.uci.edu/cites/Document/Dynamic-ray-shooting-and-shortest-paths-via-balanced-geodesic-triangulations.html	incomplete
www.ics.uci.edu/~dvk/code/SuperEGO.html	complete
fano.ics.uci.edu/cites/Location/Proc-2nd-Symp-Mobile-Ad-Hoc-Networking-+-Computing-(MobiHoc01).html	complete
www.ics.uci.edu/~kringlan	incomplete
fano.ics.uci.edu/cites/Document/Increasing-the-number-and-volume-of-hexahedral-and-prism-elements-in-a-hex-dominant-mesh-by-topological-transformations.html	incomplete
www.ics.uci.edu/~dvk/CV/dvk_bio.txt	complete
fano.ics.uci.edu/cites/Location/Proc-15th-Conf-Liquid-Atomization-and-Spray-Systems-(ILASS-2002).html	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Nguyen_Dang-November2017.php	complete
www.ics.uci.edu/ugrad/degrees	incomplete
mailman.ics.uci.edu/mailman/admin/asterixresearch	incomplete
www.ics.uci.edu/~cbdaviso	incomplete
fano.ics.uci.edu/cites/Author/Fumihiko-Takeuchi.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-6th-Eur-Symp-Algorithms-(ESA-1998).html	incomplete
fano.ics.uci.edu/cites/Document/Curve-reconstruction-the-traveling-salesman-problem-and-Mengers-theorem-on-length.html	complete
fano.ics.uci.edu/cites/Document/K-levels-of-concave-surfaces.html	complete
www.ics.uci.edu/%7Emshmueli	complete
www.ics.uci.edu/%7eprojects/satware	incomplete
fano.ics.uci.edu/cites/Location/AIAA-J.html	incomplete
www.ics.uci.edu/~pazzani/Slides/MLC94/tsld022.htm	complete
fano.ics.uci.edu/cites/Location/Proc-17th-Computer-Science-Conf.html	incomplete
fano.ics.uci.edu/cites/Document/Force-directed-methods-for-smoothing-unstructured-triangular-and-tetrahedral-meshes.html	incomplete
fano.ics.uci.edu/cites/Document/Triangulations.html	incomplete
evoke.ics.uci.edu/newsite/wp-login.php?action=lostpassword	complete
www.ics.uci.edu/~pazzani/Slides/Hill/tsld001.htm	complete
fano.ics.uci.edu/cites/Organization/Telcordia-Technologies.html	incomplete
fano.ics.uci.edu/cites/Author/Ricardo-Conejo-Munoz.html	incomplete
www.ics.uci.edu/~thornton/ics45c/Notes/StandardLibrary	complete
fano.ics.uci.edu/cites/Publication/AgaSha-HCG-00b.html	incomplete
fano.ics.uci.edu/cites/Document/On-decreased-importance-of-algorithmic-strategies-in-current-ACM-curricula-for-graphics-+-visual-computing.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-1st-Int-Worksh-Parameterized-and-Exact-Computation-(IWPEC-2004).html	incomplete
fano.ics.uci.edu/cites/Location/Proc-ALCOM-Spring-School-on-Parallel-Computation.html	incomplete
www.ics.uci.edu/~pattis/ICS-46/frameindex.html	incomplete
fano.ics.uci.edu/cites/Author/Jan-van-Leeuwen.html	incomplete
fano.ics.uci.edu/cites/Location/J-Computational-Mathematics.html	incomplete
fano.ics.uci.edu/cites/Organization/FRL.html	incomplete
www.ics.uci.edu/~minhaenl/web_data?C=S;O=A	incomplete
fano.ics.uci.edu/cites/Author/Martin-Grohe.html	incomplete
www.ics.uci.edu/community/events/openhouse/gallery_05.html	incomplete
mailman.ics.uci.edu/mailman/admin	complete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/alenko.htm	complete
www.ics.uci.edu/~pazzani/Slides/BSEJ/sld010.htm	incomplete
www.ics.uci.edu/~pazzani/Slides/MLC94/sld014.htm	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-Wisconsin-Milwaukee-Dept-of-Electrical-Engineering-and-Computer-Science.html	incomplete
fano.ics.uci.edu/cites/Organization/Albert-Ludwigs-Univ-Freiburg-Inst-fuer-Informatik.html	incomplete
www.ics.uci.edu/~eppstein/161/python/mergesort-TimPeters.py	incomplete
mailman.ics.uci.edu/mailman/admin/informatics-ms	incomplete
vision.ics.uci.edu/papers/HallmanF_CVPR_2015	complete
fano.ics.uci.edu/cites/Organization/Hewlett-Packard-Cupertino-Open-Systems-Lab.html	incomplete
fano.ics.uci.edu/cites/Document/Dynamic-Euclidean-minimum-spanning-trees-and-extrema-of-binary-functions.html	incomplete
fano.ics.uci.edu/cites/Document/The-minimum-area-spanning-tree-problem.html	complete
www.ics.uci.edu/~thornton/ics45c/Notes/Basics	incomplete
fano.ics.uci.edu/cites/Publication/CarEpp-GD-06.html	incomplete
www.ics.uci.edu/~goodrich/teach/cs260P/hw/proj1.html	incomplete
fano.ics.uci.edu/cites/Document/A-framework-for-advancing-front-techniques-of-finite-element-mesh-generation.html	incomplete
fano.ics.uci.edu/cites/Document/Structured-p-facility-location-problems-on-the-line-solvable-in-polynomial-time.html	incomplete
www-db.ics.uci.edu/pages/research/das/index.shtml	complete
www.ics.uci.edu/~dan/genealogy/Miller/frm/fpoland.htm	complete
www.ics.uci.edu/computing/services/sophos_mac.php	incomplete
cert.ics.uci.edu/seminarseries.html	complete
www.ics.uci.edu/community/events/openhouse/gallery_01.html	complete
computableplant.ics.uci.edu/theses/companib/SigMech.html	incomplete
www.ics.uci.edu/dir/grad/Software/jrobbins	incomplete
www.ics.uci.edu/~eppstein/cgt/dodgem.html	complete
fano.ics.uci.edu/cites/Location/Assembly-Automation.html	incomplete
www.ics.uci.edu/prospective/vi/degrees/business-information-management	incomplete
www.ics.uci.edu/~eppstein/junkyard/gridpent.html	incomplete
fano.ics.uci.edu/cites/Author/Avrim-Blum.html	incomplete
www.ics.uci.edu/~goodrich/teach/cs162/hw/hw6.html	complete
www.ics.uci.edu/~nflerova	incomplete
fano.ics.uci.edu/cites/Location/Proc-28th-Int-Symp-Mathematical-Foundations-of-Computer-Science-(MFCS-2003).html	incomplete
fano.ics.uci.edu/cites/Author/Vijay-Srinivasan.html	incomplete
www.ics.uci.edu/~eppstein/cgt/chomp.html	complete
fano.ics.uci.edu/cites/Author/Alla-Sheffer.html	incomplete
fano.ics.uci.edu/cites/Publication/DodMarMir-SODA-97.html	incomplete
vision.ics.uci.edu/papers/RamananFZb_CVPR_2005	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-Trento-Dept-of-Mathematics.html	incomplete
fano.ics.uci.edu/cites/Publication/Luo-TR-01.html	complete
fano.ics.uci.edu/cites/Author/Anja-Struyf.html	incomplete
www.ics.uci.edu/~mjcarey/MJCarey_Professional_Experience.html	incomplete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/ca-brths.htm	complete
fano.ics.uci.edu/cites/Author/Costas-S-Iliopoulos.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-1st-Int-Conf-Computational-Molecular-Biology-(RECOMB-97).html	incomplete
www.ics.uci.edu/~redmiles/teaching.html	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_CopyrightInfringement.php	incomplete
www.ics.uci.edu/~eppstein/163/s16.html	incomplete
fano.ics.uci.edu/cites/Author/Kasturi-R-Varadarajan.html	incomplete
www.ics.uci.edu/~thornton/inf45/LabManual/GamesWithoutFrontiers	incomplete
fano.ics.uci.edu/cites/Organization/Technische-Univ-Braunschweig-Fachb-Mathematik.html	incomplete
fano.ics.uci.edu/cites/Location/Distributed-Computing.html	incomplete
www.ics.uci.edu/%7Eirani/f04-h22/lab6/IllegalTimeValueException.java	incomplete
vision.ics.uci.edu/papers/BaeFC_ACCV_2012	incomplete
duttgroup.ics.uci.edu/publications	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-Victoria-Dept-of-Electrical-and-Computer-Engineering.html	incomplete
fano.ics.uci.edu/cites/Publication/Luo-PhD-01.html	incomplete
fano.ics.uci.edu/cites/Author/Christopher-Yoon-Yien-Chong.html	incomplete
www.ics.uci.edu/~pattis/ICS-33/lectures/operatoroverloading1.txt	complete
fano.ics.uci.edu/cites/Organization/Leetide-International.html	incomplete
fano.ics.uci.edu/cites/Document/Approximation-Algorithms-for-VLSI-Routing.html	incomplete
www.ics.uci.edu/~schark/simulator.html	incomplete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/maxlngsm.htm	incomplete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/samul-h6.htm	incomplete
vision.ics.uci.edu/papers/RamananF_NIPS_2003	incomplete
fano.ics.uci.edu/cites/Document/Approximation-and-exact-algorithms-for-RNA-secondary-structure-prediction-and-recognition-of-stochastic-context-free-languages.html	incomplete
fano.ics.uci.edu/cites/Organization/Johns-Hopkins-Univ-Dept-of-Computer-Science.html	complete
mailman.ics.uci.edu/mailman/private/informatics-nonstudents	incomplete
www.ics.uci.edu/~arcadia/Aflex-Ayacc/aflex-ayacc.html	incomplete
fano.ics.uci.edu/cites/Document/Fully-dynamic-2-edge-connectivity-in-planar-graphs.html	incomplete
www.ics.uci.edu/~icse-97	incomplete
mailman.ics.uci.edu/mailman/private/csemeritus	incomplete
www.ics.uci.edu/~dan/genealogy/pl-occ.txt	complete
honors.ics.uci.edu/student-testimonials	incomplete
fano.ics.uci.edu/cites/Location/working-paper.html	incomplete
www.ics.uci.edu/prospective/vi/uci/campus	incomplete
fano.ics.uci.edu/cites/Location/Proc-1st-CGC-Worksh-Computational-Geometry.html	incomplete
fano.ics.uci.edu/cites/Location/Proc-Machine-Learning-Worksh-(FGML-2003).html	incomplete
www.ics.uci.edu/~eppstein/161/python/quicksort-2way.py	incomplete
www.ics.uci.edu/grad/policies/GradPolicies_ResidencyReqt.php	complete
fano.ics.uci.edu/cites/Organization/Texas-A+M-Univ-Dept-of-Aerospace-Engineering.html	incomplete
fano.ics.uci.edu/cites/Organization/Chalmers-Univ-of-Technology-Chalmers-Finite-Element-Center.html	incomplete
fano.ics.uci.edu/cites/Author/Howard-Karloff.html	incomplete
fano.ics.uci.edu/cites/Document/Computing-similarity-between-RNA-strings.html	incomplete
fano.ics.uci.edu/cites/Organization/Informix-Software-Inc.html	incomplete
www.ics.uci.edu/ugrad/policies/degrees/Minors.php	incomplete
www.ics.uci.edu/~sjordan/research/resalloc.html	complete
fano.ics.uci.edu/cites/Author/Wei-Ren.html	incomplete
fano.ics.uci.edu/cites/Organization/US-Army-Research-Lab.html	incomplete
www.ics.uci.edu/~dan/genealogy/Miller/langsam/soralg-h100.htm	incomplete
www.ics.uci.edu/~dan/genealogy/Miller/eckstein/eckstein.htm	complete
www.ics.uci.edu/dir/faculty/Software/djr	incomplete
www.ics.uci.edu/prospective/zh-tw/degrees/computer-game-science	incomplete
fano.ics.uci.edu/cites/Document/Kinetic-Maintenance-of-Proximity-Structures.html	incomplete
fano.ics.uci.edu/cites/Organization/Univ-de-Coimbra-Inst-de-Engenharia-de-Sistemas-e-Computadores.html	incomplete
www.ics.uci.edu/~dan/genealogy/Miller/spira/uri.htm	complete
